Reading data until stopped:
Time;airTMP;soilTMP;airHUM;soilHUM;light
10085;18.8;20.0;45.8;99.2;3.4;
10086;18.8;20.3;45.8;99.2;4.1;
10087;18.8;20.3;45.8;99.2;3.4;
10088;18.8;20.3;45.8;99.2;4.1;
10089;18.8;20.4;45.8;99.2;3.4;
10090;18.8;19.6;45.8;99.2;4.1;
10091;18.8;20.0;45.8;99.2;3.5;
10092;18.8;20.4;45.8;99.3;3.9;
10093;18.8;20.0;45.7;99.3;3.5;
10094;18.8;20.4;45.7;99.2;3.9;
10095;18.8;20.0;45.7;99.2;3.5;
10096;18.8;20.4;45.7;99.3;3.9;
10097;18.8;20.2;45.7;99.3;3.4;
10098;18.8;20.4;45.7;99.3;3.9;
10099;18.8;20.3;45.7;99.3;3.4;
10100;18.8;20.2;45.7;99.3;3.9;
10101;18.8;20.2;45.7;99.3;3.4;
10102;18.9;20.3;45.6;99.3;3.9;
10103;18.8;20.3;45.6;99.3;3.4;
10104;18.8;20.5;45.5;99.3;3.9;
10105;18.8;20.2;45.5;99.3;3.5;
10106;18.8;20.0;45.4;99.3;4.0;
10107;18.8;20.4;45.4;99.2;3.5;
10108;18.9;19.8;45.4;99.3;3.9;
10109;18.8;20.0;45.4;99.3;3.4;
10110;18.9;20.2;45.4;99.3;3.9;
10111;18.8;20.3;45.4;99.3;3.5;
10112;18.8;19.9;45.3;99.3;4.1;
10113;18.8;20.0;45.3;99.2;3.5;
10114;18.9;20.2;45.3;99.3;3.9;
10115;18.8;20.2;45.3;99.3;3.4;
10116;18.9;20.3;45.3;99.2;3.9;
10117;18.9;20.3;45.3;99.2;3.5;
10118;18.9;20.3;45.3;99.2;4.1;
10119;18.9;20.3;45.3;99.2;3.5;
10120;18.9;20.4;45.3;99.2;4.1;
10121;18.9;20.6;45.3;99.2;3.4;
10122;18.9;20.0;45.3;99.2;4.1;
10123;18.9;20.4;45.3;99.2;3.4;
10124;18.9;20.4;45.3;99.2;4.1;
10125;18.9;20.0;45.3;99.2;3.5;
10126;18.9;20.3;45.3;99.3;3.9;
10127;18.9;20.2;45.3;99.3;3.5;
10128;18.9;20.4;45.3;99.2;3.9;
10129;18.9;19.8;45.3;99.2;3.5;
10130;18.9;20.2;45.4;99.3;4.1;
10131;18.9;20.2;45.4;99.3;3.4;
10132;18.9;20.0;45.4;99.3;3.9;
10133;18.9;20.0;45.4;99.3;3.4;
10134;18.9;19.9;45.3;99.3;4.1;
10135;18.9;19.9;45.3;99.3;3.7;
10136;18.9;20.2;45.3;99.3;4.1;
10137;18.9;20.2;45.3;99.3;3.4;
10138;18.9;19.9;45.3;99.3;4.1;
10139;18.9;20.4;45.3;99.3;3.5;
10140;18.9;20.3;45.3;99.3;3.9;
10141;18.9;20.5;45.3;99.3;3.5;
10142;18.9;20.4;45.3;99.3;3.9;
10143;18.9;20.3;45.3;99.3;3.5;
10144;18.9;20.3;45.3;99.3;3.9;
10145;18.9;20.3;45.3;99.3;3.4;
10146;18.9;19.9;45.3;99.3;3.9;
10147;18.9;19.9;45.3;99.3;3.4;
10148;18.9;20.2;45.4;99.2;3.9;
10149;18.9;20.3;45.4;99.3;3.5;
10150;18.9;20.0;45.4;99.3;4.1;
10151;18.9;19.8;45.4;99.3;3.4;
10152;18.9;20.4;45.4;99.2;4.1;
10153;18.9;20.0;45.4;99.3;3.5;
10154;18.9;20.0;45.4;99.3;4.1;
10155;18.9;20.3;45.4;99.2;3.4;
10156;18.9;19.9;45.4;99.3;3.9;
10157;18.9;20.2;45.4;99.2;3.5;
10158;18.9;20.0;45.4;99.2;3.9;
10159;18.9;20.2;45.4;99.2;3.5;
10160;18.9;20.2;45.4;99.2;3.9;
10161;18.9;20.2;45.4;99.2;3.4;
10162;18.9;19.9;45.4;99.2;3.9;
10163;18.9;19.9;45.4;99.2;3.4;
10164;18.9;20.3;45.4;99.2;4.1;
10165;18.9;19.8;45.4;99.2;3.5;
10166;18.9;20.4;45.4;99.2;3.9;
10167;18.9;20.4;45.4;99.3;3.5;
10168;18.9;20.3;45.4;99.2;3.9;
10169;18.9;20.3;45.5;99.3;3.7;
10170;18.9;20.0;45.5;99.3;4.2;
10171;18.9;20.2;45.5;99.3;3.4;
10172;18.8;20.0;45.5;99.3;3.9;
10173;18.9;20.3;45.5;99.3;3.5;
10174;18.9;20.3;45.5;99.3;3.9;
10175;18.9;20.7;45.4;99.3;3.5;
10176;18.9;20.0;45.4;99.3;4.1;
10177;18.9;19.9;45.4;99.2;3.5;
10178;18.9;20.3;45.4;99.3;4.1;
10179;18.9;20.2;45.4;99.3;3.4;
10180;18.9;20.2;45.4;99.2;3.9;
10181;18.9;20.4;45.4;99.2;3.7;
10182;18.9;20.4;45.4;99.2;4.1;
10183;18.9;20.5;45.4;99.2;3.5;
10184;18.9;20.2;45.4;99.2;4.1;
10185;18.9;19.9;45.4;99.2;3.4;
10186;18.9;20.3;45.4;99.2;4.1;
10187;18.8;20.5;45.4;99.2;3.4;
10188;18.9;20.3;45.4;99.3;4.1;
10189;18.8;20.5;45.4;99.3;3.7;
10190;18.8;20.2;45.4;99.3;4.1;
10191;18.9;20.5;45.4;99.3;3.5;
10192;18.9;20.4;45.4;99.3;4.1;
10193;18.8;19.8;45.4;99.3;3.5;
10194;18.9;19.8;45.4;99.3;4.1;
10195;18.8;20.4;45.4;99.3;3.5;
10196;18.8;20.2;45.4;99.2;4.1;
10197;18.8;19.7;45.4;99.3;3.5;
10198;18.8;20.4;45.4;99.3;4.1;
10199;18.8;20.2;45.4;99.2;3.4;
10200;18.8;20.2;45.4;99.2;4.1;
10201;18.8;20.4;45.4;99.2;3.5;
10202;18.8;20.3;45.4;99.2;4.1;
10203;18.8;20.2;45.4;99.2;3.5;
10204;18.8;20.3;45.4;99.2;4.2;
10205;18.8;20.0;45.4;99.3;3.7;
10206;18.8;20.2;45.4;99.2;3.9;
10207;18.8;20.4;45.4;99.3;3.5;
10208;18.8;19.9;45.4;99.3;4.1;
10209;18.8;20.2;45.4;99.3;3.7;
10210;18.8;20.4;45.4;99.3;4.1;
10211;18.8;20.3;45.4;99.3;3.5;
10212;18.8;20.0;45.4;99.3;4.1;
10213;18.8;20.2;45.4;99.3;3.5;
10214;18.8;20.2;45.4;99.3;3.9;
10215;18.8;19.7;45.4;99.2;3.5;
10216;18.8;19.9;45.4;99.2;3.9;
10217;18.8;20.0;45.4;99.2;3.5;
10218;18.8;20.3;45.3;99.3;3.9;
10219;18.8;20.3;45.3;99.2;3.4;
10220;18.8;20.3;45.3;99.2;4.1;
10221;18.8;19.9;45.3;99.2;3.4;
10222;18.8;19.9;45.3;99.2;3.9;
10223;18.8;20.2;45.3;99.2;3.4;
10224;18.8;19.7;45.4;99.2;3.8;
10225;18.8;19.8;45.4;99.2;3.4;
10226;18.8;20.0;45.4;99.2;3.8;
10227;18.8;20.4;45.4;99.2;3.5;
10228;18.8;20.5;45.4;99.2;4.1;
10229;18.8;20.0;45.4;99.2;3.5;
10230;18.8;20.5;45.4;99.2;3.9;
10231;18.8;19.9;45.4;99.2;3.5;
10232;18.8;20.3;45.4;99.2;4.1;
10233;18.8;20.0;45.4;99.2;3.4;
10234;18.8;20.2;45.4;99.2;3.9;
10235;18.8;20.4;45.4;99.2;3.5;
10236;18.8;20.2;45.4;99.2;3.9;
10237;18.8;19.9;45.4;99.2;3.5;
10238;18.8;20.3;45.3;99.2;4.1;
10239;18.8;20.5;45.3;99.2;3.7;
10240;18.8;20.4;45.3;99.2;4.1;
10241;18.8;20.0;45.3;99.2;3.4;
10242;18.8;20.3;45.3;99.2;3.9;
10243;18.8;19.9;45.3;99.2;3.7;
10244;18.8;19.9;45.3;99.2;3.9;
10245;18.8;20.3;45.3;99.2;3.5;
10246;18.8;20.2;45.3;99.2;4.1;
10247;18.8;20.3;45.3;99.2;3.4;
10248;18.8;20.4;45.3;99.2;3.9;
10249;18.8;19.7;45.3;99.2;3.4;
10250;18.8;20.2;45.3;99.2;3.9;
10251;18.8;20.0;45.3;99.2;3.4;
10252;18.8;20.4;45.3;99.2;4.1;
10253;18.8;19.7;45.3;99.2;3.4;
10254;18.8;20.3;45.3;99.3;4.1;
10255;18.8;20.2;45.3;99.2;3.4;
10256;18.8;20.2;45.3;99.3;4.1;
10257;18.8;20.2;45.3;99.3;3.4;
10258;18.8;20.2;45.2;99.3;3.9;
10259;18.8;20.2;45.2;99.3;3.4;
10260;18.7;19.7;45.2;99.3;3.9;
10261;18.8;20.2;45.2;99.3;3.4;
10262;18.8;20.3;45.2;99.3;3.9;
10263;18.7;20.6;45.2;99.3;3.7;
10264;18.8;20.4;45.2;99.2;3.9;
10265;18.7;20.0;45.2;99.2;3.4;
10266;18.7;20.3;45.2;99.2;4.1;
10267;18.7;20.3;45.2;99.2;3.5;
10268;18.7;20.4;45.2;99.2;3.9;
10269;18.7;20.2;45.2;99.2;3.5;
10270;18.7;20.0;45.1;99.2;3.9;
10271;18.7;20.4;45.1;99.2;3.4;
10272;18.7;20.3;45.1;99.2;3.9;
10273;18.7;20.3;45.1;99.2;3.5;
10274;18.7;20.0;45.1;99.2;4.1;
10275;18.7;20.2;45.1;99.2;3.7;
10276;18.7;20.3;45.1;99.2;3.9;
10277;18.7;20.3;45.0;99.2;3.4;
10278;18.7;20.2;45.0;99.2;3.9;
10279;18.7;20.3;45.0;99.2;3.4;
10280;18.7;20.2;45.0;99.2;4.1;
10281;18.8;19.8;45.0;99.2;3.8;
10282;18.7;20.5;45.0;99.2;3.9;
10283;18.7;20.2;45.0;99.2;3.4;
10284;18.7;20.6;45.0;99.2;4.1;
10285;18.7;20.5;45.0;99.2;3.5;
10286;18.7;20.2;45.0;99.2;3.8;
10287;18.7;20.2;45.0;99.2;3.4;
10288;18.7;20.3;45.0;99.2;3.9;
10289;18.7;20.0;45.0;99.2;3.4;
10290;18.7;20.3;45.0;99.2;4.0;
10291;18.7;20.4;45.0;99.2;3.4;
10292;18.7;20.2;45.0;99.2;4.1;
10293;18.7;20.3;45.0;99.2;3.4;
10294;18.7;20.4;45.0;99.2;4.2;
10295;18.7;20.4;45.0;99.2;3.5;
10296;18.7;20.4;45.0;99.2;3.8;
10297;18.7;20.5;45.0;99.2;3.5;
10298;18.7;20.2;45.0;99.2;3.9;
10299;18.7;19.9;45.0;99.2;3.4;
10300;18.7;20.5;45.0;99.2;4.1;
10301;18.7;20.2;45.0;99.2;3.4;
10302;18.7;20.3;45.0;99.2;4.1;
10303;18.7;20.0;45.0;99.2;3.5;
10304;18.7;20.2;45.0;99.2;3.9;
10305;18.7;20.0;45.0;99.2;3.5;
10306;18.7;20.3;45.0;99.3;4.1;
10307;18.7;20.3;45.0;99.2;3.5;
10308;18.7;20.3;45.0;99.2;4.1;
10309;18.7;19.9;45.0;99.2;3.4;
10310;18.7;20.2;45.0;99.2;3.9;
10311;18.7;20.4;45.1;99.3;3.4;
10312;18.7;20.5;45.1;99.3;4.0;
10313;18.7;20.3;45.0;99.3;3.5;
10314;18.7;20.2;45.0;99.3;4.1;
10315;18.7;20.5;45.0;99.3;3.5;
10316;18.7;20.3;45.0;99.3;4.1;
10317;18.7;20.2;45.0;99.2;3.4;
10318;18.7;20.6;45.0;99.3;3.9;
10319;18.7;19.9;45.0;99.3;3.4;
10320;18.7;20.2;45.0;99.2;4.1;
10321;18.7;20.0;45.0;99.2;3.4;
10322;18.7;20.3;45.0;99.3;4.1;
10323;18.7;20.4;45.0;99.2;3.4;
10324;18.7;20.2;45.0;99.3;4.1;
10325;18.7;20.0;45.0;99.3;3.4;
10326;18.7;20.4;45.0;99.3;4.1;
10327;18.7;20.0;45.0;99.3;3.7;
10328;18.7;20.0;45.0;99.3;3.8;
10329;18.7;20.5;45.0;99.3;3.5;
10330;18.7;20.5;45.0;99.2;4.1;
10331;18.7;19.9;45.0;99.2;3.5;
10332;18.7;20.6;45.0;99.2;4.1;
10333;18.7;20.4;45.0;99.2;3.5;
10334;18.7;20.3;45.0;99.2;3.9;
10335;18.7;20.2;45.0;99.2;3.4;
10336;18.7;20.2;45.0;99.3;3.9;
10337;18.7;20.2;45.0;99.3;3.4;
10338;18.7;20.0;45.0;99.3;4.1;
10339;18.7;20.2;45.0;99.3;3.4;
10340;18.7;20.4;45.0;99.3;3.9;
10341;18.7;20.3;45.0;99.3;3.4;
10342;18.7;20.2;45.0;99.3;3.8;
10343;18.7;20.4;45.0;99.2;3.5;
10344;18.7;19.7;44.9;99.3;3.9;
10345;18.7;20.3;44.9;99.3;3.4;
10346;18.7;19.8;44.9;99.3;3.9;
10347;18.7;19.8;44.9;99.3;3.5;
10348;18.7;20.3;44.9;99.3;3.9;
10349;18.7;20.2;44.9;99.3;3.5;
10350;18.7;19.9;45.0;99.3;3.9;
10351;18.7;20.0;45.0;99.3;3.4;
10352;18.7;20.0;45.0;99.3;3.9;
10353;18.7;20.0;45.0;99.3;3.4;
10354;18.7;20.2;44.9;99.3;3.9;
10355;18.7;19.8;44.9;99.3;3.5;
10356;18.7;20.4;44.9;99.3;4.1;
10357;18.7;20.0;44.9;99.3;3.5;
10358;18.7;20.4;44.9;99.2;4.1;
10359;18.7;20.0;44.9;99.2;3.4;
10360;18.7;20.2;44.9;99.3;3.9;
10361;18.7;20.2;44.9;99.2;3.4;
10362;18.7;20.0;45.0;99.3;3.9;
10363;18.7;20.5;45.0;99.3;3.4;
10364;18.7;20.4;45.0;99.2;4.0;
10365;18.7;20.4;45.0;99.2;3.4;
10366;18.7;20.4;45.0;99.2;3.9;
10367;18.7;20.2;45.0;99.2;3.4;
10368;18.7;20.2;45.0;99.2;3.9;
10369;18.7;20.2;45.0;99.3;3.4;
10370;18.7;20.4;45.0;99.2;4.1;
10371;18.7;20.4;45.0;99.3;3.4;
10372;18.7;20.2;45.0;99.2;4.1;
10373;18.7;20.2;45.0;99.2;3.4;
10374;18.7;20.3;45.0;99.2;4.1;
10375;18.7;20.3;45.0;99.3;3.5;
10376;18.7;20.3;45.0;99.3;4.1;
10377;18.7;20.2;45.0;99.3;3.5;
10378;18.7;20.4;45.0;99.3;3.9;
10379;18.7;20.3;45.0;99.3;3.5;
10380;18.7;20.0;45.0;99.3;4.1;
10381;18.7;19.9;45.0;99.3;3.5;
10382;18.7;20.0;45.0;99.3;3.8;
10383;18.7;19.9;45.0;99.3;3.4;
10384;18.7;20.3;45.0;99.3;3.9;
10385;18.7;20.0;45.0;99.2;3.5;
10386;18.7;20.2;45.0;99.3;3.8;
10387;18.7;20.2;45.0;99.2;3.5;
10388;18.7;20.0;45.0;99.2;4.1;
10389;18.7;19.9;45.0;99.2;3.5;
10390;18.7;20.0;45.0;99.3;3.9;
10391;18.7;20.4;45.0;99.2;3.4;
10392;18.7;20.3;45.0;99.2;3.8;
10393;18.7;19.9;45.0;99.3;3.5;
10394;18.7;19.9;45.0;99.3;4.1;
10395;18.7;20.3;45.0;99.3;3.4;
10396;18.7;20.2;45.0;99.3;3.9;
10397;18.7;20.2;45.0;99.3;3.4;
10398;18.7;20.2;45.0;99.2;3.9;
10399;18.7;19.8;45.0;99.3;3.4;
10400;18.7;20.0;45.0;99.2;3.9;
10401;18.7;20.3;44.9;99.2;3.5;
10402;18.7;20.2;44.9;99.2;3.9;
10403;18.7;20.0;44.9;99.2;3.5;
10404;18.7;20.4;44.9;99.2;3.9;
10405;18.7;19.9;44.9;99.2;3.5;
10406;18.7;19.8;44.9;99.3;4.1;
10407;18.7;20.4;44.9;99.3;3.5;
10408;18.7;20.4;44.9;99.3;3.9;
10409;18.7;20.4;44.9;99.3;3.4;
10410;18.7;20.0;44.9;99.3;3.9;
10411;18.7;20.2;44.9;99.2;3.5;
10412;18.7;20.3;44.9;99.3;3.8;
10413;18.7;20.3;44.8;99.3;3.4;
10414;18.7;20.0;44.8;99.2;4.1;
10415;18.7;20.2;44.8;99.2;3.4;
10416;18.7;20.2;44.8;99.2;3.9;
10417;18.7;20.5;44.8;99.3;3.4;
10418;18.7;20.2;44.8;99.2;3.9;
10419;18.7;20.2;44.8;99.2;3.4;
10420;18.7;20.2;44.8;99.3;3.9;
10421;18.7;20.2;44.8;99.3;3.5;
10422;18.7;20.0;44.8;99.3;3.9;
10423;18.7;20.0;44.8;99.3;3.5;
10424;18.7;20.2;44.8;99.3;4.1;
10425;18.7;20.2;44.7;99.3;3.5;
10426;18.7;20.4;44.7;99.3;4.1;
10427;18.7;20.0;44.7;99.2;3.4;
10428;18.7;20.2;44.7;99.2;4.1;
10429;18.7;19.9;44.7;99.2;3.5;
10430;18.7;20.2;44.7;99.2;4.1;
10431;18.7;20.0;44.7;99.2;3.4;
10432;18.7;20.2;44.7;99.3;4.1;
10433;18.7;20.2;44.7;99.3;3.5;
10434;18.7;19.8;44.7;99.3;3.9;
10435;18.7;20.4;44.7;99.3;3.7;
10436;18.7;20.3;44.7;99.3;4.1;
10437;18.7;20.3;44.7;99.3;3.5;
10438;18.7;20.2;44.7;99.3;3.9;
10439;18.7;20.2;44.7;99.2;3.4;
10440;18.7;20.3;44.7;99.2;3.8;
10441;18.7;20.4;44.7;99.2;3.5;
10442;18.7;20.0;44.7;99.2;3.9;
10443;18.7;20.0;44.7;99.2;3.5;
10444;18.7;20.3;44.6;99.2;3.9;
10445;18.7;20.0;44.6;99.2;3.5;
10446;18.7;20.0;44.6;99.3;4.1;
10447;18.7;20.0;44.6;99.3;3.5;
10448;18.7;20.3;44.6;99.3;3.9;
10449;18.7;20.0;44.6;99.3;3.4;
10450;18.7;20.2;44.6;99.3;4.1;
10451;18.7;20.4;44.6;99.3;3.4;
10452;18.7;19.9;44.6;99.2;4.1;
10453;18.7;20.0;44.6;99.3;3.4;
10454;18.7;20.4;44.6;99.3;4.1;
10455;18.7;20.2;44.5;99.2;3.4;
10456;18.7;20.3;44.5;99.2;3.9;
10457;18.7;20.2;44.5;99.2;3.5;
10458;18.7;20.2;44.5;99.2;4.1;
10459;18.7;20.0;44.5;99.3;3.5;
10460;18.7;20.2;44.4;99.3;3.9;
10461;18.7;20.3;44.4;99.3;3.4;
10462;18.7;19.9;44.4;99.3;4.1;
10463;18.7;20.0;44.4;99.3;3.4;
10464;18.7;20.2;44.4;99.3;4.1;
10465;18.7;20.4;44.4;99.3;3.4;
10466;18.7;20.2;44.3;99.3;3.8;
10467;18.7;20.4;44.3;99.2;3.4;
10468;18.7;20.3;44.3;99.2;3.9;
10469;18.7;20.0;44.3;99.2;3.4;
10470;18.7;20.2;44.3;99.3;3.9;
10471;18.7;20.4;44.2;99.2;3.4;
10472;18.7;20.3;44.2;99.2;4.1;
10473;18.7;20.3;44.2;99.3;3.8;
10474;18.7;20.5;44.2;99.3;3.9;
10475;18.7;19.8;44.2;99.3;3.4;
10476;18.7;20.0;44.2;99.3;3.9;
10477;18.7;20.2;44.2;99.2;3.4;
10478;18.7;20.3;44.2;99.3;3.9;
10479;18.7;20.3;44.2;99.3;3.4;
10480;18.7;20.0;44.2;99.3;4.1;
10481;18.7;19.8;44.2;99.2;3.5;
10482;18.7;20.2;44.2;99.2;4.1;
10483;18.7;19.9;44.3;99.2;3.4;
10484;18.7;20.3;44.3;99.2;3.9;
10485;18.7;20.0;44.3;99.2;3.5;
10486;18.7;20.2;44.3;99.2;4.1;
10487;18.7;20.3;44.3;99.3;3.5;
10488;18.7;20.3;44.4;99.2;4.1;
10489;18.7;20.0;44.4;99.2;3.5;
10490;18.7;20.4;44.4;99.3;4.1;
10491;18.7;20.0;44.4;99.3;3.5;
10492;18.7;20.0;44.4;99.3;4.1;
10493;18.7;20.0;44.4;99.3;3.5;
10494;18.7;20.2;44.4;99.3;3.9;
10495;18.7;20.5;44.4;99.3;3.4;
10496;18.7;20.4;44.4;99.3;4.1;
10497;18.7;20.6;44.4;99.3;3.5;
10498;18.7;20.3;44.5;99.3;4.1;
10499;18.7;20.4;44.5;99.3;3.4;
10500;18.7;20.3;44.5;99.3;3.9;
10501;18.7;20.0;44.5;99.3;3.5;
10502;18.7;19.9;44.5;99.3;4.1;
10503;18.7;19.8;44.5;99.2;3.4;
10504;18.7;20.2;44.5;99.3;3.9;
10505;18.7;20.3;44.5;99.3;3.4;
10506;18.7;20.2;44.5;99.3;3.9;
10507;18.7;20.0;44.5;99.2;3.7;
10508;18.7;20.3;44.6;99.2;4.1;
10509;18.7;20.0;44.6;99.2;3.4;
10510;18.7;19.9;44.6;99.2;4.1;
10511;18.7;20.0;44.6;99.2;3.4;
10512;18.7;20.0;44.6;99.2;3.9;
10513;18.7;19.8;44.6;99.2;3.4;
10514;18.7;20.0;44.5;99.2;4.1;
10515;18.7;20.0;44.5;99.3;3.5;
10516;18.7;20.0;44.5;99.3;4.1;
10517;18.7;20.2;44.5;99.3;3.6;
10518;18.7;20.4;44.5;99.3;3.9;
10519;18.7;19.8;44.5;99.2;3.5;
10520;18.7;20.3;44.5;99.2;3.9;
10521;18.7;19.9;44.5;99.3;3.5;
10522;18.7;20.2;44.5;99.2;4.1;
10523;18.7;20.3;44.5;99.2;3.4;
10524;18.7;19.8;44.4;99.2;3.9;
10525;18.7;20.0;44.4;99.2;3.5;
10526;18.7;20.0;44.4;99.2;4.1;
10527;18.7;20.0;44.4;99.3;3.4;
10528;18.7;20.0;44.4;99.3;3.9;
10529;18.7;20.4;44.4;99.3;3.5;
10530;18.7;20.3;44.4;99.3;4.2;
10531;18.7;20.2;44.4;99.3;3.4;
10532;18.7;20.2;44.3;99.3;4.0;
10533;18.7;20.0;44.3;99.3;3.5;
10534;18.7;20.3;44.3;99.2;4.1;
10535;18.7;20.4;44.3;99.2;3.4;
10536;18.7;20.3;44.3;99.2;3.9;
10537;18.7;20.2;44.3;99.2;3.4;
10538;18.7;20.2;44.3;99.2;3.8;
10539;18.7;20.3;44.3;99.2;3.4;
10540;18.7;20.4;44.3;99.3;4.1;
10541;18.7;20.3;44.2;99.3;3.4;
10542;18.7;20.0;44.2;99.3;4.1;
10543;18.7;20.2;44.2;99.3;3.5;
10544;18.7;20.4;44.2;99.3;3.9;
10545;18.7;20.0;44.2;99.3;3.5;
10546;18.7;20.4;44.2;99.2;3.9;
10547;18.7;19.9;44.2;99.3;3.5;
10548;18.7;20.3;44.2;99.3;3.9;
10549;18.7;20.0;44.2;99.3;3.4;
10550;18.7;19.9;44.1;99.2;3.9;
10551;18.7;20.3;44.1;99.2;3.4;
10552;18.7;20.0;44.1;99.2;3.9;
10553;18.7;20.4;44.1;99.3;3.4;
10554;18.7;20.2;44.1;99.2;4.1;
10555;18.7;20.3;44.1;99.2;3.5;
10556;18.7;20.0;44.1;99.2;3.9;
10557;18.7;20.3;44.1;99.3;3.5;
10558;18.7;20.4;44.1;99.3;3.9;
10559;18.7;20.2;44.1;99.3;3.6;
10560;18.7;20.6;44.1;99.3;3.9;
10561;18.7;19.8;44.1;99.3;3.4;
10562;18.7;20.2;44.0;99.3;4.1;
10563;18.7;20.2;44.0;99.3;3.4;
10564;18.7;20.0;44.0;99.2;3.9;
10565;18.7;20.0;44.0;99.2;3.5;
10566;18.7;20.3;44.0;99.2;3.9;
10567;18.7;19.8;44.0;99.2;3.4;
10568;18.7;20.4;44.0;99.2;4.1;
10569;18.7;19.9;43.9;99.3;3.4;
10570;18.7;20.3;43.9;99.3;4.1;
10571;18.7;20.6;43.9;99.3;3.5;
10572;18.7;20.2;43.9;99.3;4.1;
10573;18.7;20.4;43.9;99.3;3.4;
10574;18.7;20.4;43.9;99.2;3.9;
10575;18.7;20.3;43.9;99.2;3.5;
10576;18.7;20.2;43.9;99.2;3.9;
10577;18.7;20.2;43.8;99.2;3.5;
10578;18.7;20.4;43.8;99.2;3.8;
10579;18.7;20.2;43.8;99.3;3.5;
10580;18.7;20.3;43.8;99.2;4.1;
10581;18.7;19.8;43.8;99.3;3.4;
10582;18.7;20.3;43.8;99.3;4.1;
10583;18.7;20.2;43.9;99.3;3.4;
10584;18.7;20.0;43.9;99.3;4.1;
10585;18.7;19.8;43.9;99.3;3.7;
10586;18.7;20.2;43.8;99.3;3.9;
10587;18.7;20.0;43.8;99.3;3.4;
10588;18.7;20.0;43.8;99.3;3.9;
10589;18.7;20.3;43.8;99.3;3.5;
10590;18.7;20.0;43.8;99.3;3.9;
10591;18.7;20.0;43.8;99.2;3.5;
10592;18.7;20.0;43.8;99.2;4.1;
10593;18.7;20.2;43.8;99.2;3.5;
10594;18.7;20.2;43.8;99.2;4.1;
10595;18.7;20.0;43.8;99.2;3.5;
10596;18.7;20.0;43.8;99.2;4.1;
10597;18.7;20.2;43.8;99.2;3.7;
10598;18.7;20.2;43.8;99.2;3.9;
10599;18.7;20.0;43.8;99.3;3.4;
10600;18.7;20.0;43.8;99.3;3.9;
10601;18.7;20.2;43.8;99.3;3.7;
10602;18.7;20.0;43.9;99.3;3.9;
10603;18.7;20.0;43.9;99.3;3.4;
10604;18.7;20.3;43.9;99.3;3.9;
10605;18.7;21.2;43.9;99.3;3.4;
10606;18.7;19.8;43.9;99.3;3.9;
10607;18.7;20.5;44.0;99.3;3.4;
10608;18.7;20.4;44.0;99.3;4.1;
10609;18.7;20.4;44.0;99.3;3.4;
10610;18.7;20.2;44.1;99.3;4.1;
10611;18.7;20.2;44.1;99.2;3.5;
10612;18.7;19.9;44.2;99.2;4.2;
10613;18.7;20.2;44.3;99.3;3.5;
10614;18.7;20.0;44.3;99.2;3.9;
10615;18.7;20.0;44.4;99.2;3.5;
10616;18.7;19.9;44.4;99.3;3.9;
10617;18.7;20.0;44.5;99.3;3.4;
10618;18.7;19.9;44.5;99.3;4.1;
10619;18.7;20.6;44.6;99.3;3.5;
10620;18.7;20.0;44.7;99.3;4.1;
10621;18.7;19.8;44.7;99.3;3.4;
10622;18.7;20.0;44.8;99.2;3.9;
10623;18.7;19.8;44.8;99.2;3.4;
10624;18.7;20.3;44.9;99.2;3.9;
10625;18.7;20.2;44.9;99.2;3.5;
10626;18.7;20.2;45.0;99.2;3.9;
10627;18.7;19.8;45.0;99.2;3.5;
10628;18.7;20.2;45.1;99.3;3.9;
10629;18.7;20.3;45.1;99.3;3.5;
10630;18.7;19.9;45.1;99.3;3.9;
10631;18.7;20.3;45.2;99.3;3.4;
10632;18.7;20.4;45.2;99.3;3.9;
10633;18.7;20.0;45.2;99.3;3.4;
10634;18.7;20.4;45.2;99.3;3.8;
10635;18.7;19.9;45.3;99.3;3.5;
10636;18.7;20.2;45.3;99.2;3.9;
10637;18.7;20.3;45.3;99.2;3.4;
10638;18.7;20.0;45.3;99.2;4.1;
10639;18.7;20.5;45.3;99.2;3.5;
10640;18.7;20.0;45.3;99.3;4.1;
10641;18.7;20.0;45.3;99.2;3.4;
10642;18.7;20.0;45.3;99.2;3.9;
10643;18.7;20.5;45.2;99.3;3.4;
10644;18.7;19.9;45.2;99.3;4.1;
10645;18.7;20.6;45.2;99.3;3.4;
10646;18.7;20.2;45.2;99.2;4.1;
10647;18.7;19.9;45.2;99.3;3.4;
10648;18.7;19.9;45.1;99.3;4.1;
10649;18.7;20.5;45.1;99.3;3.5;
10650;18.7;19.9;45.1;99.3;3.9;
10651;18.7;20.3;45.1;99.2;3.4;
10652;18.7;19.9;45.1;99.2;3.9;
10653;18.7;20.3;45.0;99.2;3.5;
10654;18.7;20.3;45.0;99.2;4.1;
10655;18.7;20.4;45.0;99.3;3.4;
10656;18.7;20.0;45.0;99.3;3.9;
10657;18.7;20.3;45.0;99.3;3.4;
10658;18.7;19.8;45.0;99.3;3.9;
10659;18.7;20.3;44.9;99.3;3.7;
10660;18.7;20.5;44.9;99.3;4.1;
10661;18.7;20.0;44.9;99.2;3.4;
10662;18.7;20.2;44.9;99.2;4.1;
10663;18.7;20.2;44.9;99.2;3.5;
10664;18.7;20.5;44.9;99.2;3.9;
10665;18.7;19.8;44.9;99.2;3.4;
